-0.971
1320.0
2220.0
2940.0
66
180.0
540.0
600.0
109
3540.0
660.0
1860.0
0.0
3300.0
240.0
1740.0
-2.814
71
5
2
4
480.0
240.0
6
1140.0
360.0
75
1140.0
240.0
-4.83299
2340.0
180.0
7
780.0
1560.0
2880.0
0.0
-3.03397
1680.0
130
-0.768611
720.0
3480.0
1320.0
2040.0
540.0
300.0
1080.0
120.0
540.0
420.0
3180.0
1320.0
2760.0
42
2280.0
44
6
1920.0
2340.0
75
96
5100.0
80
1560.0
2940.0
W
5
10.4333
2400.0
87.9375
3.0
720.0
1860.0
720.0
3540.0
2580.0
2940.0
2160.0
88
5
6.0
1200.0
114
2040.0
2280.0
2220.0
1680.0
2580.0
1440.0
2220.0
960.0
1500.0
780.0
960.0
2700.0
2280.0
180.0
1200.0
3360.0
